LOCUS,GS:LOCUS,GS:#Genot,GS:Obs.Het.,GS:Exp.Het. ,GS:P-value,GS:Sign,WD:LOCUS,WD:#Genot,WD:Obs.Het.,WD:Exp.Het. ,WD:P-value,WD:Sign,JS:LOCUS,JS:#Genot,JS:Obs.Het.,JS:Exp.Het. ,JS:P-value,JS:Sign,PD:LOCUS,PD:#Genot,PD:Obs.Het.,PD:Exp.Het. ,PD:P-value,PD:Sign,GD:LOCUS,GD:#Genot,GD:Obs.Het.,GD:Exp.Het. ,GD:P-value,GD:Sign,JD:LOCUS,JD:#Genot,JD:Obs.Het.,JD:Exp.Het. ,JD:P-value,JD:Sign,PS:LOCUS,PS:#Genot,PS:Obs.Het.,PS:Exp.Het. ,PS:P-value,PS:Sign
10537:31 [2852],GS2852,,,,,m,WD2852,12,0.25000,0.43116,0.19424,,JS2852,12,0.00000,0.39130,0.00159,Sd,PD2852,15,0.13333,0.45977,0.00987,Sd,GD2852,13,0.07692,0.47077,0.00407,Sd,JD2852,12,0.16667,0.50725,0.02883,Sd,PS2852,12,0.08333,0.22826,0.13111,
10539:11 [2853],GS2853,,,,,m,WD2853,,,,,m,JS2853,,,,,m,PD2853,17,0.05882,0.05882,1.00000,,GD2853,,,,,m,JD2853,12,0.08333,0.08333,1.00000,,PS2853,,,,,m
10540:18 [2854],GS2854,9,0.11111,0.42484,0.05878,,WD2854,9,0.33333,0.52941,0.50157,,JS2854,9,0.33333,0.29412,1.00000,,PD2854,13,0.30769,0.36923,0.52236,,GD2854,8,0.00000,0.40000,0.01534,Sd,JD2854,9,0.22222,0.20915,1.00000,,PS2854,8,0.00000,0.40000,0.01539,Sd
10540:23 [2855],GS2855,9,0.11111,0.42484,0.05896,,WD2855,9,0.33333,0.52941,0.50180,,JS2855,9,0.22222,0.20915,1.00000,,PD2855,13,0.23077,0.32308,0.37390,,GD2855,8,0.00000,0.40000,0.01493,Sd,JD2855,9,0.22222,0.20915,1.00000,,PS2855,8,0.00000,0.40000,0.01533,Sd
10540:40 [2856],GS2856,9,0.11111,0.42484,0.05820,,WD2856,9,0.33333,0.52941,0.50236,,JS2856,9,0.33333,0.29412,1.00000,,PD2856,13,0.30769,0.36923,0.52312,,GD2856,8,0.00000,0.40000,0.01565,Sd,JD2856,9,0.22222,0.20915,1.00000,,PS2856,8,0.00000,0.40000,0.01551,Sd
10542:31 [2857],GS2857,14,0.92857,0.51587,0.00442,Se,WD2857,11,0.90909,0.51948,0.01806,Se,JS2857,14,0.64286,0.45238,0.22096,,PD2857,17,0.88235,0.50802,0.00259,Se,GD2857,13,0.84615,0.50769,0.02345,Se,JD2857,11,0.54545,0.41558,0.50459,,PS2857,12,0.75000,0.48913,0.09198,
10542:41 [2858],GS2858,14,0.92857,0.51587,0.00440,Se,WD2858,11,0.90909,0.51948,0.01823,Se,JS2858,14,0.64286,0.45238,0.22118,,PD2858,17,0.88235,0.50802,0.00252,Se,GD2858,13,0.84615,0.50769,0.02348,Se,JD2858,11,0.54545,0.41558,0.50460,,PS2858,12,0.75000,0.48913,0.09214,
10542:44 [2859],GS2859,14,0.92857,0.51587,0.00435,Se,WD2859,11,0.90909,0.51948,0.01838,Se,JS2859,14,0.64286,0.45238,0.21955,,PD2859,17,0.88235,0.50802,0.00257,Se,GD2859,13,0.84615,0.50769,0.02311,Se,JD2859,11,0.54545,0.41558,0.50516,,PS2859,12,0.75000,0.48913,0.09179,
10542:55 [2860],GS2860,14,0.92857,0.51587,0.00463,Se,WD2860,11,0.81818,0.52381,0.09094,,JS2860,14,0.64286,0.45238,0.22125,,PD2860,17,0.88235,0.50802,0.00261,Se,GD2860,13,0.84615,0.50769,0.02335,Se,JD2860,11,0.54545,0.41558,0.50499,,PS2860,12,0.66667,0.50725,0.54681,
10543:63 [2861],GS2861,15,0.06667,0.48046,0.00104,Sd,WD2861,13,0.30769,0.49231,0.25430,,JS2861,14,0.00000,0.34921,0.00102,Sd,PD2861,15,0.20000,0.50805,0.03203,Sd,GD2861,12,0.00000,0.52174,0.00034,Sd,JD2861,12,0.25000,0.48913,0.20504,,PS2861,10,0.20000,0.44211,0.13374,
10543:66 [2862],GS2862,15,0.06667,0.48046,0.00102,Sd,WD2862,13,0.30769,0.49231,0.25492,,JS2862,14,0.00000,0.34921,0.00092,Sd,PD2862,15,0.20000,0.50805,0.03191,Sd,GD2862,12,0.00000,0.52174,0.00034,Sd,JD2862,12,0.25000,0.48913,0.20506,,PS2862,10,0.20000,0.44211,0.13287,
10552:39 [2863],GS2863,,,,,m,WD2863,7,0.00000,0.52747,0.01206,Sd,JS2863,,,,,m,PD2863,12,0.00000,0.15942,0.04338,Sd,GD2863,,,,,m,JD2863,,,,,m,PS2863,,,,,m
10562:63 [2864],GS2864,,,,,m,WD2864,13,0.23077,0.21231,1.00000,,JS2864,,,,,m,PD2864,16,0.06250,0.06250,1.00000,,GD2864,13,0.00000,0.36923,0.00119,Sd,JD2864,12,0.00000,0.15942,0.04294,Sd,PS2864,,,,,m
10563:46 [2865],GS2865,12,0.83333,0.50725,0.06312,,WD2865,10,0.70000,0.47895,0.21908,,JS2865,11,0.54545,0.41558,0.50416,,PD2865,9,0.77778,0.50327,0.17609,,GD2865,11,0.72727,0.48485,0.19063,,JD2865,10,0.40000,0.33684,1.00000,,PS2865,9,0.55556,0.42484,1.00000,
10563:70 [2866],GS2866,12,0.91667,0.51812,0.01489,Se,WD2866,9,0.77778,0.50327,0.17725,,JS2866,11,0.63636,0.45455,0.48026,,PD2866,9,1.00000,0.52941,0.01057,Se,GD2866,11,1.00000,0.52381,0.00293,Se,JD2866,8,0.75000,0.50000,0.44066,,PS2866,9,0.66667,0.47059,0.45690,
10572:68 [2867],GS2867,13,0.15385,0.27077,0.23443,,WD2867,13,0.38462,0.47077,0.57838,,JS2867,11,0.09091,0.50649,0.00922,Sd,PD2867,16,0.25000,0.48387,0.10114,,GD2867,12,0.08333,0.51812,0.00440,Sd,JD2867,12,0.16667,0.52174,0.02690,Sd,PS2867,11,0.27273,0.52381,0.22091,
10582:30 [2868],GS2868,,,,,m,WD2868,14,0.14286,0.13757,1.00000,,JS2868,,,,,m,PD2868,,,,,m,GD2868,,,,,m,JD2868,,,,,m,PS2868,,,,,m
10586:25 [2869],GS2869,11,0.09091,0.36797,0.03765,Sd,WD2869,11,0.36364,0.41558,1.00000,,JS2869,10,0.40000,0.50526,0.57333,,PD2869,12,0.16667,0.46377,0.04407,Sd,GD2869,9,0.11111,0.42484,0.05846,,JD2869,11,0.27273,0.36797,0.43920,,PS2869,10,0.20000,0.50526,0.08097,
10589:5 [2870],GS2870,14,0.00000,0.47619,0.00013,Sd,WD2870,11,0.18182,0.48485,0.05900,,JS2870,14,0.07143,0.45238,0.00284,Sd,PD2870,15,0.06667,0.43448,0.00209,Sd,GD2870,12,0.00000,0.46377,0.00063,Sd,JD2870,12,0.08333,0.22826,0.13083,,PS2870,12,0.08333,0.34420,0.03087,Sd
10589:70 [2871],GS2871,14,0.00000,0.47619,0.00015,Sd,WD2871,11,0.18182,0.48485,0.05891,,JS2871,14,0.07143,0.45238,0.00287,Sd,PD2871,15,0.06667,0.43448,0.00218,Sd,GD2871,12,0.00000,0.46377,0.00065,Sd,JD2871,12,0.08333,0.22826,0.12936,,PS2871,12,0.08333,0.34420,0.03121,Sd
10609:8 [2872],GS2872,12,0.00000,0.28986,0.00627,Sd,WD2872,14,0.07143,0.07143,1.00000,,JS2872,11,0.00000,0.17316,0.04720,Sd,PD2872,,,,,m,GD2872,11,0.00000,0.17316,0.04765,Sd,JD2872,,,,,m,PS2872,12,0.16667,0.28986,0.25461,
10613:72 [2873],GS2873,14,0.35714,0.30423,1.00000,,WD2873,14,0.28571,0.25397,1.00000,,JS2873,14,0.35714,0.30423,1.00000,,PD2873,16,0.43750,0.35282,0.54252,,GD2873,13,0.30769,0.27077,1.00000,,JD2873,12,0.41667,0.34420,1.00000,,PS2873,12,0.33333,0.28986,1.00000,
10638:20 [2874],GS2874,12,0.08333,0.08333,1.00000,,WD2874,10,0.30000,0.26842,1.00000,,JS2874,11,0.09091,0.09091,1.00000,,PD2874,,,,,m,GD2874,11,0.18182,0.17316,1.00000,,JD2874,,,,,m,PS2874,,,,,m
10638:30 [2875],GS2875,12,0.08333,0.08333,1.00000,,WD2875,10,0.30000,0.26842,1.00000,,JS2875,11,0.09091,0.09091,1.00000,,PD2875,,,,,m,GD2875,10,0.10000,0.10000,1.00000,,JD2875,,,,,m,PS2875,,,,,m
10639:11 [2876],GS2876,13,0.07692,0.47077,0.00411,Sd,WD2876,,,,,m,JS2876,7,0.00000,0.43956,0.02127,Sd,PD2876,15,0.00000,0.33103,0.00069,Sd,GD2876,8,0.12500,0.52500,0.04880,Sd,JD2876,10,0.10000,0.47895,0.02159,Sd,PS2876,9,0.00000,0.52288,0.00280,Sd
10639:72 [2877],GS2877,13,0.00000,0.27077,0.00531,Sd,WD2877,8,0.00000,0.23333,0.06665,,JS2877,7,0.00000,0.26374,0.07623,,PD2877,15,0.00000,0.12874,0.03455,Sd,GD2877,,,,,m,JD2877,10,0.10000,0.39474,0.04609,Sd,PS2877,,,,,m
10651:13 [2878],GS2878,,,,,m,WD2878,13,0.15385,0.27077,0.23417,,JS2878,,,,,m,PD2878,,,,,m,GD2878,10,0.00000,0.18947,0.05274,,JD2878,12,0.08333,0.08333,1.00000,,PS2878,10,0.10000,0.10000,1.00000,
10651:74 [2879],GS2879,,,,,m,WD2879,13,0.15385,0.27077,0.23314,,JS2879,,,,,m,PD2879,,,,,m,GD2879,10,0.00000,0.18947,0.05303,,JD2879,12,0.08333,0.08333,1.00000,,PS2879,10,0.10000,0.10000,1.00000,
10665:9 [2880],GS2880,14,0.07143,0.07143,1.00000,,WD2880,,,,,m,JS2880,11,0.18182,0.17316,1.00000,,PD2880,,,,,m,GD2880,12,0.16667,0.15942,1.00000,,JD2880,,,,,m,PS2880,,,,,m
10665:18 [2881],GS2881,14,0.07143,0.07143,1.00000,,WD2881,,,,,m,JS2881,11,0.18182,0.17316,1.00000,,PD2881,,,,,m,GD2881,12,0.16667,0.15942,1.00000,,JD2881,,,,,m,PS2881,,,,,m
10665:25 [2882],GS2882,15,0.06667,0.06667,1.00000,,WD2882,,,,,m,JS2882,,,,,m,PD2882,,,,,m,GD2882,,,,,m,JD2882,6,0.16667,0.16667,1.00000,,PS2882,,,,,m
10665:69 [2883],GS2883,14,0.07143,0.07143,1.00000,,WD2883,12,0.08333,0.08333,1.00000,,JS2883,,,,,m,PD2883,,,,,m,GD2883,11,0.09091,0.09091,1.00000,,JD2883,6,0.16667,0.16667,1.00000,,PS2883,,,,,m
10668:62 [2884],GS2884,11,0.18182,0.31169,0.27810,,WD2884,9,0.22222,0.20915,1.00000,,JS2884,9,0.22222,0.36601,0.33918,,PD2884,11,0.36364,0.41558,1.00000,,GD2884,7,0.71429,0.49451,0.44093,,JD2884,6,0.66667,0.48485,1.00000,,PS2884,6,0.83333,0.53030,0.39446,
10698:11 [2885],GS2885,14,0.07143,0.45238,0.00292,Sd,WD2885,14,0.14286,0.34921,0.06505,,JS2885,13,0.07692,0.40923,0.00852,Sd,PD2885,17,0.11765,0.21390,0.17913,,GD2885,12,0.00000,0.46377,0.00064,Sd,JD2885,12,0.08333,0.34420,0.03117,Sd,PS2885,11,0.00000,0.31169,0.00739,Sd
10698:49 [2886],GS2886,14,0.07143,0.45238,0.00289,Sd,WD2886,14,0.14286,0.34921,0.06445,,JS2886,13,0.07692,0.40923,0.00844,Sd,PD2886,17,0.11765,0.21390,0.17885,,GD2886,12,0.00000,0.46377,0.00066,Sd,JD2886,12,0.08333,0.34420,0.03141,Sd,PS2886,11,0.00000,0.31169,0.00759,Sd
10698:59 [2887],GS2887,,,,,m,WD2887,14,0.50000,0.45238,1.00000,,JS2887,,,,,m,PD2887,,,,,m,GD2887,,,,,m,JD2887,,,,,m,PS2887,,,,,m
10701:40 [2888],GS2888,11,0.00000,0.51948,0.00070,Sd,WD2888,11,0.27273,0.45455,0.23135,,JS2888,11,0.09091,0.50649,0.00897,Sd,PD2888,14,0.07143,0.49471,0.00157,Sd,GD2888,12,0.08333,0.43116,0.01144,Sd,JD2888,9,0.22222,0.52288,0.17156,,PS2888,7,0.14286,0.53846,0.11823,
10701:41 [2889],GS2889,11,0.00000,0.17316,0.04738,Sd,WD2889,11,0.09091,0.09091,1.00000,,JS2889,,,,,m,PD2889,,,,,m,GD2889,12,0.00000,0.15942,0.04381,Sd,JD2889,,,,,m,PS2889,,,,,m
10701:56 [2890],GS2890,11,0.00000,0.51948,0.00072,Sd,WD2890,11,0.27273,0.45455,0.23183,,JS2890,11,0.09091,0.50649,0.00930,Sd,PD2890,14,0.07143,0.49471,0.00176,Sd,GD2890,12,0.08333,0.43116,0.01124,Sd,JD2890,9,0.22222,0.52288,0.17144,,PS2890,7,0.14286,0.53846,0.11772,
10706:30 [2891],GS2891,13,0.00000,0.44308,0.00048,Sd,WD2891,8,0.37500,0.52500,0.53085,,JS2891,,,,,m,PD2891,10,0.20000,0.44211,0.13318,,GD2891,11,0.00000,0.31169,0.00768,Sd,JD2891,7,0.14286,0.36264,0.23029,,PS2891,8,0.12500,0.12500,1.00000,
10708:7 [2892],GS2892,15,0.00000,0.33103,0.00082,Sd,WD2892,12,0.08333,0.34420,0.03107,Sd,JS2892,14,0.00000,0.42328,0.00032,Sd,PD2892,15,0.13333,0.40460,0.02038,Sd,GD2892,,,,,m,JD2892,,,,,m,PS2892,12,0.00000,0.15942,0.04349,Sd
10708:25 [2893],GS2893,15,0.00000,0.12874,0.03430,Sd,WD2893,13,0.07692,0.07692,1.00000,,JS2893,,,,,m,PD2893,,,,,m,GD2893,13,0.00000,0.14769,0.03954,Sd,JD2893,,,,,m,PS2893,,,,,m
10708:27 [2894],GS2894,15,0.00000,0.33103,0.00074,Sd,WD2894,13,0.15385,0.44308,0.03323,Sd,JS2894,14,0.07143,0.19841,0.11132,,PD2894,15,0.06667,0.43448,0.00232,Sd,GD2894,13,0.00000,0.49231,0.00025,Sd,JD2894,12,0.16667,0.46377,0.04323,Sd,PS2894,12,0.00000,0.39130,0.00168,Sd
10708:70 [2895],GS2895,15,0.00000,0.33103,0.00067,Sd,WD2895,13,0.15385,0.44308,0.03342,Sd,JS2895,14,0.07143,0.19841,0.11044,,PD2895,15,0.06667,0.43448,0.00225,Sd,GD2895,13,0.00000,0.49231,0.00027,Sd,JD2895,12,0.16667,0.46377,0.04365,Sd,PS2895,12,0.00000,0.39130,0.00167,Sd
10711:1 [2896],GS2896,,,,,m,WD2896,,,,,m,JS2896,11,0.09091,0.09091,1.00000,,PD2896,15,0.06667,0.06667,1.00000,,GD2896,,,,,m,JD2896,,,,,m,PS2896,8,0.12500,0.12500,1.00000,
10711:32 [2897],GS2897,,,,,m,WD2897,,,,,m,JS2897,,,,,m,PD2897,,,,,m,GD2897,9,0.22222,0.20915,1.00000,,JD2897,,,,,m,PS2897,9,0.22222,0.20915,1.00000,
10728:20 [2898],GS2898,13,0.15385,0.44308,0.03290,Sd,WD2898,11,0.18182,0.48485,0.05849,,JS2898,12,0.08333,0.34420,0.03150,Sd,PD2898,16,0.12500,0.44355,0.00764,Sd,GD2898,12,0.08333,0.48913,0.00587,Sd,JD2898,10,0.10000,0.26842,0.15771,,PS2898,11,0.18182,0.17316,1.00000,
10728:48 [2899],GS2899,13,0.00000,0.14769,0.03962,Sd,WD2899,12,0.08333,0.08333,1.00000,,JS2899,12,0.08333,0.08333,1.00000,,PD2899,16,0.06250,0.06250,1.00000,,GD2899,12,0.00000,0.28986,0.00616,Sd,JD2899,10,0.10000,0.26842,0.15694,,PS2899,11,0.18182,0.48485,0.05880,
10731:48 [2900],GS2900,14,0.00000,0.50794,0.00010,Sd,WD2900,14,0.21429,0.38889,0.14183,,JS2900,14,0.14286,0.47619,0.01387,Sd,PD2900,16,0.37500,0.50806,0.34814,,GD2900,12,0.16667,0.52174,0.02661,Sd,JD2900,12,0.16667,0.46377,0.04347,Sd,PS2900,10,0.00000,0.44211,0.00311,Sd
10731:63 [2901],GS2901,,,,,m,WD2901,,,,,m,JS2901,,,,,m,PD2901,17,0.05882,0.25847,0.01494,Sd,GD2901,12,0.00000,0.15942,0.04331,Sd,JD2901,12,0.00000,0.39130,0.00164,Sd,PS2901,11,0.09091,0.09091,1.00000,
10732:4 [2902],GS2902,,,,,m,WD2902,,,,,m,JS2902,,,,,m,PD2902,,,,,m,GD2902,,,,,m,JD2902,,,,,m,PS2902,9,0.00000,0.20915,0.05910,
10740:72 [2903],GS2903,13,0.00000,0.27077,0.00499,Sd,WD2903,,,,,m,JS2903,,,,,m,PD2903,,,,,m,GD2903,,,,,m,JD2903,,,,,m,PS2903,10,0.00000,0.33684,0.00916,Sd
10746:37 [2904],GS2904,15,0.06667,0.43448,0.00202,Sd,WD2904,11,0.45455,0.45455,1.00000,,JS2904,14,0.00000,0.51852,0.00009,Sd,PD2904,17,0.11765,0.47059,0.00282,Sd,GD2904,13,0.07692,0.32308,0.02635,Sd,JD2904,11,0.18182,0.41558,0.10745,,PS2904,12,0.08333,0.48913,0.00597,Sd
10746:59 [2905],GS2905,15,0.06667,0.43448,0.00217,Sd,WD2905,11,0.45455,0.45455,1.00000,,JS2905,14,0.00000,0.51852,0.00008,Sd,PD2905,17,0.11765,0.47059,0.00290,Sd,GD2905,13,0.07692,0.32308,0.02584,Sd,JD2905,11,0.18182,0.41558,0.10848,,PS2905,12,0.08333,0.48913,0.00610,Sd
10747:5 [2906],GS2906,15,0.06667,0.50805,0.00076,Sd,WD2906,14,0.42857,0.51852,0.61627,,JS2906,14,0.21429,0.51587,0.03969,Sd,PD2906,17,0.05882,0.25847,0.01489,Sd,GD2906,12,0.00000,0.39130,0.00166,Sd,JD2906,12,0.08333,0.48913,0.00624,Sd,PS2906,12,0.25000,0.43116,0.19545,
10747:63 [2907],GS2907,15,0.06667,0.50805,0.00077,Sd,WD2907,14,0.42857,0.51852,0.61629,,JS2907,14,0.21429,0.51587,0.04062,Sd,PD2907,17,0.05882,0.25847,0.01446,Sd,GD2907,12,0.00000,0.39130,0.00153,Sd,JD2907,12,0.08333,0.48913,0.00615,Sd,PS2907,12,0.25000,0.43116,0.19467,
10751:15 [2908],GS2908,11,0.00000,0.41558,0.00224,Sd,WD2908,9,0.22222,0.47059,0.16689,,JS2908,11,0.00000,0.17316,0.04790,Sd,PD2908,11,0.09091,0.50649,0.00914,Sd,GD2908,7,0.00000,0.43956,0.02083,Sd,JD2908,12,0.08333,0.34420,0.03137,Sd,PS2908,8,0.25000,0.23333,1.00000,
10757:35 [2909],GS2909,14,0.00000,0.47619,0.00017,Sd,WD2909,14,0.21429,0.30423,0.34864,,JS2909,13,0.30769,0.44308,0.50839,,PD2909,17,0.17647,0.25847,0.28799,,GD2909,13,0.07692,0.40923,0.00849,Sd,JD2909,10,0.00000,0.33684,0.00941,Sd,PS2909,12,0.16667,0.52174,0.02625,Sd
10760:38 [2910],GS2910,,,,,m,WD2910,14,0.07143,0.30423,0.02186,Sd,JS2910,14,0.07143,0.19841,0.11071,,PD2910,17,0.17647,0.16578,1.00000,,GD2910,,,,,m,JD2910,,,,,m,PS2910,,,,,m
10778:72 [2911],GS2911,12,0.08333,0.08333,1.00000,,WD2911,10,0.20000,0.18947,1.00000,,JS2911,,,,,m,PD2911,16,0.12500,0.12097,1.00000,,GD2911,11,0.00000,0.17316,0.04750,Sd,JD2911,9,0.22222,0.20915,1.00000,,PS2911,9,0.11111,0.42484,0.05906,
10784:42 [2912],GS2912,15,0.00000,0.23908,0.00387,Sd,WD2912,13,0.23077,0.32308,0.37376,,JS2912,13,0.00000,0.36923,0.00111,Sd,PD2912,16,0.06250,0.27218,0.01672,Sd,GD2912,12,0.00000,0.39130,0.00151,Sd,JD2912,11,0.18182,0.17316,1.00000,,PS2912,12,0.16667,0.15942,1.00000,
10789:61 [2913],GS2913,,,,,m,WD2913,12,0.08333,0.08333,1.00000,,JS2913,,,,,m,PD2913,,,,,m,GD2913,,,,,m,JD2913,8,0.12500,0.12500,1.00000,,PS2913,,,,,m
10790:65 [2914],GS2914,15,0.06667,0.28736,0.01936,Sd,WD2914,14,0.21429,0.51587,0.04039,Sd,JS2914,13,0.30769,0.51692,0.26052,,PD2914,16,0.18750,0.49798,0.03043,Sd,GD2914,12,0.16667,0.52174,0.02664,Sd,JD2914,12,0.25000,0.34420,0.40333,,PS2914,10,0.10000,0.47895,0.02153,Sd
10793:56 [2915],GS2915,15,0.06667,0.43448,0.00204,Sd,WD2915,13,0.46154,0.44308,1.00000,,JS2915,14,0.14286,0.47619,0.01371,Sd,PD2915,16,0.12500,0.31452,0.04886,Sd,GD2915,13,0.00000,0.36923,0.00123,Sd,JD2915,11,0.09091,0.24675,0.14202,,PS2915,11,0.09091,0.50649,0.00939,Sd
10793:67 [2916],GS2916,15,0.06667,0.43448,0.00211,Sd,WD2916,13,0.46154,0.44308,1.00000,,JS2916,14,0.14286,0.47619,0.01393,Sd,PD2916,16,0.12500,0.31452,0.04889,Sd,GD2916,13,0.00000,0.36923,0.00132,Sd,JD2916,11,0.09091,0.24675,0.14248,,PS2916,11,0.09091,0.50649,0.00948,Sd
10804:24 [2917],GS2917,,,,,m,WD2917,,,,,m,JS2917,,,,,m,PD2917,17,0.11765,0.21390,0.17862,,GD2917,,,,,m,JD2917,,,,,m,PS2917,,,,,m
10808:3 [2918],GS2918,13,0.07692,0.47077,0.00420,Sd,WD2918,13,0.15385,0.14769,1.00000,,JS2918,12,0.16667,0.50725,0.02916,Sd,PD2918,14,0.07143,0.30423,0.02171,Sd,GD2918,10,0.10000,0.47895,0.02177,Sd,JD2918,,,,,m,PS2918,9,0.00000,0.36601,0.01170,Sd
10814:52 [2919],GS2919,15,0.06667,0.37011,0.00541,Sd,WD2919,14,0.21429,0.19841,1.00000,,JS2919,14,0.07143,0.45238,0.00288,Sd,PD2919,17,0.11765,0.11408,1.00000,,GD2919,13,0.15385,0.44308,0.03370,Sd,JD2919,12,0.00000,0.15942,0.04314,Sd,PS2919,12,0.08333,0.22826,0.13100,
10814:61 [2920],GS2920,15,0.06667,0.37011,0.00527,Sd,WD2920,14,0.21429,0.19841,1.00000,,JS2920,14,0.07143,0.45238,0.00293,Sd,PD2920,17,0.11765,0.11408,1.00000,,GD2920,13,0.15385,0.44308,0.03380,Sd,JD2920,12,0.00000,0.15942,0.04289,Sd,PS2920,12,0.08333,0.22826,0.13159,
10814:74 [2921],GS2921,15,0.06667,0.37011,0.00543,Sd,WD2921,14,0.21429,0.19841,1.00000,,JS2921,14,0.07143,0.45238,0.00283,Sd,PD2921,17,0.11765,0.11408,1.00000,,GD2921,13,0.15385,0.44308,0.03360,Sd,JD2921,12,0.00000,0.15942,0.04312,Sd,PS2921,12,0.08333,0.22826,0.13122,
10816:8 [2922],GS2922,13,0.38462,0.32308,1.00000,,WD2922,13,0.30769,0.27077,1.00000,,JS2922,9,0.22222,0.20915,1.00000,,PD2922,10,0.40000,0.33684,1.00000,,GD2922,10,0.10000,0.10000,1.00000,,JD2922,10,0.20000,0.18947,1.00000,,PS2922,7,0.57143,0.43956,1.00000,
10816:29 [2923],GS2923,12,0.16667,0.15942,1.00000,,WD2923,,,,,m,JS2923,9,0.00000,0.20915,0.05815,,PD2923,12,0.08333,0.08333,1.00000,,GD2923,12,0.16667,0.15942,1.00000,,JD2923,,,,,m,PS2923,8,0.12500,0.12500,1.00000,
10825:20 [2924],GS2924,13,0.00000,0.14769,0.03936,Sd,WD2924,,,,,m,JS2924,7,0.00000,0.26374,0.07697,,PD2924,,,,,m,GD2924,,,,,m,JD2924,,,,,m,PS2924,11,0.18182,0.17316,1.00000,
10836:50 [2925],GS2925,,,,,m,WD2925,,,,,m,JS2925,14,0.00000,0.13757,0.03702,Sd,PD2925,,,,,m,GD2925,,,,,m,JD2925,,,,,m,PS2925,12,0.16667,0.39130,0.08935,
10843:27 [2926],GS2926,10,0.00000,0.44211,0.00305,Sd,WD2926,8,0.00000,0.40000,0.01520,Sd,JS2926,11,0.00000,0.41558,0.00230,Sd,PD2926,13,0.00000,0.14769,0.03996,Sd,GD2926,11,0.00000,0.41558,0.00208,Sd,JD2926,10,0.00000,0.50526,0.00169,Sd,PS2926,,,,,m
10861:29 [2927],GS2927,14,0.00000,0.51852,0.00009,Sd,WD2927,10,0.00000,0.50526,0.00169,Sd,JS2927,11,0.00000,0.41558,0.00235,Sd,PD2927,14,0.00000,0.50794,0.00010,Sd,GD2927,11,0.00000,0.51948,0.00067,Sd,JD2927,10,0.00000,0.44211,0.00306,Sd,PS2927,10,0.00000,0.44211,0.00319,Sd
10861:31 [2928],GS2928,14,0.00000,0.51852,0.00008,Sd,WD2928,10,0.00000,0.50526,0.00156,Sd,JS2928,11,0.00000,0.41558,0.00236,Sd,PD2928,14,0.00000,0.50794,0.00011,Sd,GD2928,11,0.00000,0.51948,0.00070,Sd,JD2928,10,0.00000,0.44211,0.00324,Sd,PS2928,10,0.00000,0.44211,0.00300,Sd
10861:32 [2929],GS2929,14,0.00000,0.51852,0.00008,Sd,WD2929,10,0.00000,0.50526,0.00165,Sd,JS2929,11,0.00000,0.41558,0.00210,Sd,PD2929,14,0.00000,0.50794,0.00012,Sd,GD2929,11,0.00000,0.51948,0.00073,Sd,JD2929,10,0.00000,0.44211,0.00301,Sd,PS2929,10,0.00000,0.44211,0.00321,Sd
10861:54 [2930],GS2930,14,0.00000,0.51852,0.00009,Sd,WD2930,10,0.00000,0.50526,0.00163,Sd,JS2930,11,0.00000,0.41558,0.00212,Sd,PD2930,14,0.00000,0.50794,0.00007,Sd,GD2930,11,0.00000,0.51948,0.00071,Sd,JD2930,10,0.00000,0.44211,0.00311,Sd,PS2930,10,0.00000,0.44211,0.00324,Sd
10865:29 [2931],GS2931,15,1.00000,0.51724,0.00019,Se,WD2931,14,1.00000,0.51852,0.00053,Se,JS2931,14,0.92857,0.51587,0.00456,Se,PD2931,17,0.94118,0.51337,0.00050,Se,GD2931,13,1.00000,0.52000,0.00078,Se,JD2931,12,1.00000,0.52174,0.00182,Se,PS2931,12,0.91667,0.51812,0.01454,Se
10867:70 [2932],GS2932,15,0.00000,0.12874,0.03431,Sd,WD2932,13,0.23077,0.47077,0.09220,,JS2932,14,0.07143,0.45238,0.00285,Sd,PD2932,16,0.00000,0.44355,0.00005,Sd,GD2932,12,0.00000,0.15942,0.04315,Sd,JD2932,12,0.08333,0.43116,0.01132,Sd,PS2932,12,0.25000,0.48913,0.20488,
10878:51 [2933],GS2933,13,0.00000,0.14769,0.03957,Sd,WD2933,13,0.07692,0.07692,1.00000,,JS2933,,,,,m,PD2933,17,0.11765,0.29947,0.04281,Sd,GD2933,12,0.00000,0.28986,0.00614,Sd,JD2933,12,0.16667,0.46377,0.04373,Sd,PS2933,10,0.10000,0.10000,1.00000,
10885:35 [2934],GS2934,14,0.00000,0.47619,0.00017,Sd,WD2934,14,0.07143,0.30423,0.02162,Sd,JS2934,14,0.00000,0.42328,0.00028,Sd,PD2934,17,0.05882,0.25847,0.01469,Sd,GD2934,,,,,m,JD2934,12,0.16667,0.28986,0.25439,,PS2934,11,0.00000,0.41558,0.00208,Sd
10890:39 [2935],GS2935,13,0.07692,0.07692,1.00000,,WD2935,13,0.07692,0.21231,0.12051,,JS2935,14,0.00000,0.13757,0.03688,Sd,PD2935,12,0.16667,0.28986,0.25465,,GD2935,8,0.12500,0.32500,0.19911,,JD2935,10,0.60000,0.44211,0.47920,,PS2935,9,0.11111,0.11111,1.00000,
